OrderID,Order Date,CustomerID,Channel,Region,Status,Total
ORD-102205,2026-02-27,CUST-9429,Wholesale,West,Fulfilled,657.00
ORD-102553,2026-04-25,CUST-9297,Wholesale,South,Fulfilled,454.00
ORD-102729,2026-05-24,CUST-6958,Online,North,Fulfilled,900.00
ORD-102906,2026-06-20,CUST-9953,Wholesale,West,Refunded,579.00
ORD-100192,2025-05-03,CUST-1569,Retail,East,Cancelled,1187.00
ORD-102398,2026-03-30,CUST-7244,Retail,West,Fulfilled,688.00
ORD-102887,2026-06-17,CUST-6767,Online,West,Fulfilled,803.00
ORD-102582,2026-04-30,CUST-6661,Wholesale,South,Fulfilled,1538.00
ORD-100453,2025-06-16,CUST-2598,Wholesale,West,Fulfilled,727.00
ORD-100971,2025-08-28,CUST-6721,Online,South,Cancelled,513.00
ORD-100927,2025-08-22,CUST-8599,Retail,East,Fulfilled,518.00
ORD-102090,2026-02-08,CUST-3152,Online,East,Fulfilled,1592.00
ORD-100619,2025-07-12,CUST-9948,Wholesale,North,Refunded,823.00
ORD-100094,2025-04-16,CUST-8081,Online,East,Cancelled,711.00
ORD-101079,2025-09-14,CUST-4688,Retail,South,Fulfilled,416.00
ORD-100752,2025-07-30,CUST-3812,Online,North,Cancelled,636.00
ORD-100062,2025-04-11,CUST-3239,Wholesale,West,Fulfilled,292.00
ORD-100309,2025-05-23,CUST-2685,Retail,West,Fulfilled,632.00
ORD-100901,2025-08-19,CUST-5415,Online,North,Fulfilled,143.00
ORD-102861,2026-06-14,CUST-7233,Retail,North,Fulfilled,1098.00
ORD-100419,2025-06-11,CUST-7695,Retail,North,Fulfilled,1136.00
ORD-101590,2025-11-24,CUST-2908,Retail,West,Fulfilled,1591.00
ORD-100661,2025-07-17,CUST-7923,Wholesale,West,Fulfilled,384.00
ORD-102533,2026-04-21,,Wholesale,East,Fulfilled,350.00
ORD-100625,2025-07-12,CUST-5192,Wholesale,,Fulfilled,889.00
ORD-102919,2026-06-22,CUST-1703,Wholesale,East,Cancelled,786.00
ORD-100823,2025-08-08,CUST-6924,Wholesale,West,Fulfilled,500.00
ORD-100932,2025-08-23,CUST-4156,Retail,North,Fulfilled,1490.00
ORD-102307,2026-03-15,CUST-9419,Online,West,Cancelled,1796.00
ORD-102743,2026-05-26,CUST-7390,Retail,South,Cancelled,1476.00
ORD-101894,2025-12-29,CUST-1107,Online,East,Fulfilled,821.00
ORD-101429,2025-11-07,CUST-4916,Retail,South,Fulfilled,370.00
ORD-101471,2025-11-11,CUST-6777,Online,East,Refunded,414.00
ORD-102427,2026-04-04,CUST-8608,Wholesale,North,Cancelled,432.00
ORD-101644,2025-11-30,CUST-8451,Wholesale,West,Refunded,83.00
ORD-100064,2025-04-12,CUST-5344,Online,North,Fulfilled,424.00
ORD-100045,2025-04-08,CUST-4680,Wholesale,East,Fulfilled,208.00
ORD-101753,2025-12-14,CUST-4167,Wholesale,North,Fulfilled,666.00
ORD-102496,2026-04-15,CUST-3429,Online,South,Fulfilled,378.00
ORD-100224,2025-05-08,CUST-6989,Retail,West,Refunded,466.00
ORD-102487,2026-04-13,CUST-5488,Wholesale,West,Fulfilled,308.00
ORD-100562,2025-07-04,CUST-5757,Retail,North,Fulfilled,493.00
ORD-100084,2025-04-15,CUST-7300,Wholesale,North,Fulfilled,620.00
ORD-100559,2025-07-03,CUST-3790,Online,West,Fulfilled,1257.00
ORD-100928,2025-08-22,CUST-3019,Wholesale,West,Cancelled,128.00
ORD-102097,2026-02-09,CUST-9238,Wholesale,East,Fulfilled,358.00
ORD-101704,2025-12-08,CUST-3689,Wholesale,North,Fulfilled,1443.00
ORD-102360,2026-03-24,CUST-9987,Retail,South,Fulfilled,1089.00
ORD-101797,2025-12-19,CUST-8124,Online,North,Fulfilled,1087.00
ORD-101626,2025-11-29,CUST-6720,Online,North,Cancelled,573.00
ORD-102734,2026-05-24,CUST-7604,Online,West,Refunded,926.00
ORD-102684,2026-05-17,CUST-7060,Online,South,Refunded,1092.00
ORD-101617,2025-11-28,CUST-9820,Wholesale,,Fulfilled,787.00
ORD-100652,2025-07-16,CUST-2177,Retail,East,Fulfilled,321.00
ORD-102521,2026-04-19,CUST-8323,Wholesale,South,Refunded,733.00
ORD-102165,2026-02-20,CUST-9210,Retail,West,Fulfilled,179.00
ORD-101754,2025-12-14,CUST-3126,Online,North,Fulfilled,575.00
ORD-101747,2025-12-13,CUST-1849,Retail,South,Fulfilled,551.00
ORD-100869,2025-08-14,CUST-8508,Online,West,Refunded,1327.00
ORD-102255,2026-03-07,CUST-9785,Retail,East,Fulfilled,789.00
ORD-101952,2026-01-10,CUST-9510,Retail,North,Fulfilled,824.00
ORD-100963,2025-08-27,CUST-3963,Online,South,Refunded,1004.00
ORD-102207,2026-02-28,CUST-3616,Retail,North,Cancelled,677.00
ORD-102602,2026-05-03,CUST-7295,Online,South,Fulfilled,1581.00
ORD-100695,2025-07-22,CUST-2057,Online,South,Refunded,1014.00
ORD-101565,2025-11-22,CUST-1060,Online,North,Cancelled,690.00
ORD-100188,2025-05-02,CUST-1117,Online,West,Refunded,1881.00
ORD-100668,2025-07-18,CUST-2253,Retail,West,Fulfilled,755.00
ORD-101581,2025-11-23,CUST-3046,Online,East,Fulfilled,1218.00
ORD-102260,2026-03-08,CUST-4427,Online,North,Refunded,1293.00
ORD-102049,2026-02-01,CUST-8497,Wholesale,North,Cancelled,1310.00
ORD-101577,2025-11-23,CUST-8895,Online,South,Fulfilled,938.00
ORD-102824,2026-06-08,CUST-9344,Online,South,Cancelled,2048.00
ORD-101745,2025-12-13,CUST-4424,Retail,North,Fulfilled,470.00
ORD-102874,2026-06-16,CUST-1251,Online,North,Fulfilled,2186.00
ORD-102638,2026-05-10,CUST-9122,Online,North,Fulfilled,1519.00
ORD-102310,2026-03-16,CUST-6820,Wholesale,South,Cancelled,762.00
ORD-100576,2025-07-05,CUST-9998,Retail,West,Fulfilled,652.00
ORD-101847,2025-12-24,CUST-6550,Online,East,Fulfilled,2833.00
ORD-102641,2026-05-10,CUST-4510,Wholesale,South,Cancelled,814.00
ORD-101156,2025-09-27,CUST-9421,Wholesale,East,Cancelled,128.00
ORD-101253,2025-10-12,CUST-4734,Wholesale,West,Fulfilled,504.00
ORD-101177,2025-09-30,CUST-9354,Wholesale,West,Fulfilled,1860.00
ORD-101329,2025-10-24,CUST-5602,Retail,West,Fulfilled,550.00
ORD-102843,2026-06-11,CUST-7798,Wholesale,East,Cancelled,495.00
ORD-100528,2025-06-28,CUST-2753,Online,West,Refunded,395.00
ORD-101785,2025-12-17,CUST-1570,Wholesale,East,Cancelled,1629.00
ORD-100412,2025-06-09,CUST-1269,Wholesale,West,Fulfilled,218.00
ORD-100321,2025-05-25,CUST-6297,Retail,South,Fulfilled,1477.00
ORD-101179,2025-10-01,CUST-2496,Retail,North,Cancelled,964.00
ORD-100401,2025-06-08,CUST-9581,Retail,North,Fulfilled,532.00
ORD-102434,2026-04-05,CUST-5396,Online,North,Cancelled,700.00
ORD-100842,2025-08-11,CUST-3124,Online,South,Fulfilled,823.00
ORD-100961,2025-08-27,CUST-3673,Online,North,Cancelled,1365.00
ORD-101699,2025-12-07,CUST-5744,Online,South,Fulfilled,1057.00
ORD-101489,2025-11-13,CUST-2704,Wholesale,West,Refunded,378.00
ORD-102216,2026-03-01,CUST-2077,Online,South,Fulfilled,157.00
ORD-100933,2025-08-23,CUST-3252,Retail,South,Fulfilled,407.00
ORD-101505,2025-11-15,CUST-7227,Wholesale,East,Fulfilled,496.00
ORD-100036,2025-04-06,CUST-4815,Wholesale,West,Fulfilled,1126.00
ORD-101052,2025-09-09,CUST-7302,Wholesale,West,Refunded,1950.00
ORD-101820,2025-12-21,CUST-7316,Wholesale,East,Fulfilled,430.00
ORD-100063,2025-04-12,CUST-7058,Wholesale,North,Cancelled,191.00
ORD-102238,2026-03-05,CUST-1642,Online,North,Fulfilled,1235.00
ORD-102021,2026-01-26,CUST-2928,Retail,North,Fulfilled,415.00
ORD-101920,2026-01-02,CUST-6899,Wholesale,West,Fulfilled,1125.00
ORD-101154,2025-09-27,CUST-3159,Retail,South,Fulfilled,723.00
ORD-101643,2025-11-30,CUST-3251,Retail,West,Cancelled,1514.00
ORD-101541,2025-11-19,CUST-5369,Wholesale,South,Fulfilled,409.00
ORD-102241,2026-03-05,CUST-9646,Online,East,Fulfilled,1688.00
ORD-101969,2026-01-13,CUST-1633,Wholesale,West,Refunded,605.00
ORD-100497,2025-06-23,CUST-1859,Online,West,Refunded,380.00
ORD-100259,2025-05-14,CUST-5190,Online,East,Fulfilled,430.00
ORD-102014,2026-01-24,CUST-6082,Retail,West,Fulfilled,679.00
ORD-102562,2026-04-26,CUST-9417,Retail,West,Fulfilled,787.00
ORD-102727,2026-05-23,CUST-7081,Retail,West,Fulfilled,378.00
ORD-102362,2026-03-24,CUST-6400,Online,West,Refunded,417.00
ORD-101063,2025-09-11,CUST-8291,Wholesale,West,Fulfilled,764.00
ORD-100462,2025-06-18,CUST-2022,Retail,East,Fulfilled,1422.00
ORD-101316,2025-10-23,,Retail,North,Fulfilled,945.00
ORD-101707,2025-12-08,CUST-4730,Retail,South,Fulfilled,1328.00
ORD-102365,2026-03-25,CUST-1802,Retail,North,Fulfilled,885.00
ORD-102264,2026-03-09,CUST-2209,Retail,North,Fulfilled,257.00
ORD-100907,2025-08-19,CUST-3758,Retail,West,Fulfilled,1197.00
ORD-102569,2026-04-27,CUST-9674,Online,West,Fulfilled,1372.00
ORD-100282,2025-05-18,CUST-9567,Retail,East,Fulfilled,576.00
ORD-101708,2025-12-08,CUST-7534,Online,East,Cancelled,385.00
ORD-102183,2026-02-23,CUST-4055,Online,West,Fulfilled,672.00
ORD-101748,2025-12-13,CUST-5772,Online,South,Fulfilled,300.00
ORD-102491,2026-04-14,CUST-4721,Retail,East,Cancelled,477.00
ORD-100394,2025-06-07,CUST-1052,Online,North,Fulfilled,272.00
ORD-100360,2025-06-01,CUST-1532,Wholesale,North,Cancelled,768.00
ORD-102902,2026-06-20,CUST-9211,Retail,North,Cancelled,1489.00
ORD-101928,2026-01-04,CUST-9041,Online,South,Refunded,2522.00
ORD-101516,2025-11-16,CUST-1567,Retail,East,Fulfilled,1500.00
ORD-102112,2026-02-12,CUST-9771,Wholesale,South,Refunded,341.00
ORD-100906,2025-08-19,CUST-5866,Wholesale,West,Fulfilled,1202.00
ORD-102209,2026-02-28,CUST-9511,Wholesale,South,Refunded,242.00
ORD-101289,2025-10-18,CUST-4945,Retail,West,Fulfilled,599.00
ORD-102076,2026-02-06,CUST-2818,Wholesale,North,Fulfilled,733.00
ORD-100263,2025-05-15,CUST-1887,Retail,North,Fulfilled,409.00
ORD-100740,2025-07-28,CUST-5599,Wholesale,South,Fulfilled,63.00
ORD-100080,2025-04-14,CUST-8290,Retail,South,Refunded,506.00
ORD-100428,2025-06-12,CUST-8366,Retail,West,Fulfilled,58.00
ORD-100790,2025-08-04,CUST-8020,Wholesale,North,Refunded,406.00
ORD-101814,2025-12-21,CUST-5193,Retail,North,Fulfilled,540.00
ORD-102379,2026-03-27,CUST-5768,Retail,West,Fulfilled,965.00
ORD-102091,2026-02-08,CUST-8882,Wholesale,West,Cancelled,1319.00
ORD-100283,2025-05-18,CUST-5126,Wholesale,West,Fulfilled,627.00
ORD-102414,2026-04-02,CUST-6885,Retail,North,Fulfilled,528.00
ORD-101487,2025-11-13,CUST-6017,Wholesale,South,Fulfilled,493.00
ORD-100604,2025-07-10,CUST-5846,Online,North,Refunded,787.00
ORD-102257,2026-03-07,CUST-7831,Wholesale,West,Cancelled,732.00
ORD-100789,2025-08-03,CUST-2644,Wholesale,West,Refunded,779.00
ORD-101201,2025-10-04,CUST-5530,Wholesale,West,Cancelled,635.00
ORD-102344,2026-03-22,CUST-9942,Online,North,Cancelled,1123.00
ORD-102460,2026-04-09,CUST-9445,Online,East,Fulfilled,891.00
ORD-101167,2025-09-29,CUST-6143,Online,,Fulfilled,1666.00
ORD-101546,2025-11-20,CUST-2895,Retail,North,Refunded,508.00
ORD-101055,2025-09-10,CUST-9991,Online,South,Refunded,1111.00
ORD-101368,2025-10-30,CUST-1320,Online,East,Fulfilled,993.00
ORD-102297,2026-03-14,CUST-3535,Online,South,Fulfilled,365.00
ORD-102852,2026-06-12,CUST-9039,Online,West,Fulfilled,1790.00
ORD-100451,2025-06-16,CUST-9301,Retail,East,Fulfilled,270.00
ORD-102436,2026-04-05,CUST-4461,Online,South,Fulfilled,1017.00
ORD-102490,2026-04-14,CUST-9349,Online,South,Cancelled,614.00
ORD-100056,2025-04-10,CUST-2381,Retail,East,Fulfilled,437.00
ORD-101267,2025-10-15,CUST-3228,Wholesale,South,Fulfilled,429.00
ORD-100146,2025-04-25,CUST-9646,Retail,East,Cancelled,640.00
ORD-102685,2026-05-17,CUST-8793,Online,South,Refunded,445.00
ORD-101947,2026-01-08,CUST-7380,Retail,West,Fulfilled,491.00
ORD-100996,2025-08-31,CUST-2837,Retail,East,Fulfilled,729.00
ORD-100070,2025-04-12,CUST-9056,Wholesale,West,Fulfilled,408.00
ORD-102762,2026-05-29,CUST-4294,Retail,West,Fulfilled,744.00
ORD-100210,2025-05-06,CUST-2718,Wholesale,South,Cancelled,1232.00
ORD-101112,2025-09-20,CUST-1902,Retail,East,Fulfilled,206.00
ORD-100349,2025-05-30,CUST-7086,Retail,East,Refunded,260.00
ORD-101107,2025-09-19,CUST-2294,Online,East,Cancelled,355.00
ORD-100903,2025-08-19,CUST-7124,Retail,South,Fulfilled,982.00
ORD-102632,2026-05-09,CUST-2759,Retail,North,Fulfilled,1259.00
ORD-101152,2025-09-26,CUST-3768,Retail,West,Cancelled,673.00
ORD-102518,2026-04-19,CUST-6312,Retail,North,Fulfilled,244.00
ORD-100452,2025-06-16,CUST-6494,Retail,West,Fulfilled,818.00
ORD-101850,2025-12-24,CUST-9504,Retail,West,Fulfilled,216.00
ORD-101295,2025-10-19,CUST-1286,Retail,East,Refunded,401.00
ORD-101561,2025-11-21,CUST-5978,Wholesale,West,Fulfilled,773.00
ORD-100940,2025-08-24,CUST-1253,Retail,North,Fulfilled,708.00
ORD-102290,2026-03-13,CUST-5550,Retail,East,Fulfilled,1356.00
ORD-102811,2026-06-06,CUST-8782,Wholesale,South,Fulfilled,499.00
ORD-101755,2025-12-14,CUST-4454,Online,North,Refunded,1229.00
ORD-102945,2026-06-27,CUST-7441,Wholesale,North,Fulfilled,708.00
ORD-101053,2025-09-10,CUST-9675,Wholesale,North,Fulfilled,242.00
ORD-102529,2026-04-20,CUST-2015,Wholesale,West,Fulfilled,456.00
ORD-100700,2025-07-23,CUST-2841,Retail,North,Refunded,344.00
ORD-101515,2025-11-16,CUST-1039,Online,East,Refunded,1727.00
ORD-100212,2025-05-06,CUST-3577,Online,East,Fulfilled,1140.00
ORD-101570,2025-11-22,CUST-5523,Wholesale,East,Fulfilled,656.00
ORD-101805,2025-12-20,CUST-7065,Retail,North,Fulfilled,1158.00
ORD-101883,2025-12-28,CUST-7065,Online,East,Fulfilled,371.00
ORD-102804,2026-06-05,CUST-2528,Wholesale,South,Fulfilled,516.00
ORD-100058,2025-04-11,CUST-5231,Retail,North,Refunded,754.00
ORD-101936,2026-01-06,CUST-4225,Retail,North,Fulfilled,163.00
ORD-101098,2025-09-17,CUST-2799,Retail,West,Fulfilled,384.00
ORD-100022,2025-04-04,CUST-4390,Online,West,Fulfilled,187.00
ORD-100144,2025-04-25,CUST-6091,Wholesale,South,Fulfilled,252.00
ORD-101831,2025-12-22,CUST-7655,Online,East,Fulfilled,1474.00
ORD-102150,2026-02-18,CUST-5775,Wholesale,South,Cancelled,697.00
ORD-101584,2025-11-23,CUST-3817,Retail,West,Fulfilled,177.00
ORD-101798,2025-12-19,CUST-7929,Online,South,Cancelled,953.00
ORD-100286,2025-05-19,CUST-6268,Retail,South,Fulfilled,603.00
ORD-102397,2026-03-30,CUST-8157,Wholesale,East,Refunded,673.00
ORD-102746,2026-05-26,CUST-9383,Online,West,Fulfilled,544.00
ORD-102203,2026-02-27,CUST-3652,Online,South,Cancelled,2399.00
ORD-102620,2026-05-07,CUST-6767,Retail,North,Cancelled,933.00
ORD-101633,2025-11-29,CUST-6197,Wholesale,West,Fulfilled,1681.00
ORD-101491,2025-11-14,CUST-5244,Retail,North,Fulfilled,1512.00
ORD-100792,2025-08-04,CUST-5541,Wholesale,South,Fulfilled,1263.00
ORD-100794,2025-08-04,CUST-6177,Wholesale,East,Refunded,359.00
ORD-102782,2026-06-01,CUST-7636,Wholesale,South,Fulfilled,1286.00
ORD-102559,2026-04-26,CUST-9696,Online,South,Fulfilled,1403.00
ORD-101077,2025-09-14,CUST-6927,Retail,North,Fulfilled,961.00
ORD-102704,2026-05-20,CUST-4988,Online,South,Fulfilled,416.00
ORD-101255,2025-10-13,CUST-6800,Retail,North,Fulfilled,724.00
ORD-101829,2025-12-22,CUST-7942,Wholesale,South,Cancelled,427.00
ORD-102961,2026-06-29,CUST-3853,Online,South,Fulfilled,428.00
ORD-101456,2025-11-10,CUST-7578,Retail,North,Fulfilled,601.00
ORD-101714,2025-12-09,CUST-9905,Online,North,Fulfilled,1439.00
ORD-102650,2026-05-11,CUST-9301,Retail,West,Fulfilled,1332.00
ORD-100270,2025-05-16,CUST-1358,Wholesale,South,Fulfilled,292.00
ORD-100464,2025-06-18,CUST-4963,Online,West,Fulfilled,2450.00
ORD-100899,2025-08-18,CUST-4241,Retail,West,Fulfilled,287.00
ORD-100322,2025-05-25,CUST-8737,Retail,South,Fulfilled,319.00
ORD-100330,2025-05-26,CUST-5199,Online,West,Fulfilled,1872.00
ORD-102210,2026-02-28,CUST-4154,Wholesale,East,Fulfilled,1634.00
ORD-101377,2025-11-01,CUST-6817,Retail,South,Fulfilled,652.00
ORD-102236,2026-03-04,CUST-2162,Wholesale,West,Refunded,954.00
ORD-102655,2026-05-12,CUST-3290,Retail,East,Refunded,1615.00
ORD-102406,2026-03-31,CUST-1923,Retail,West,Fulfilled,1254.00
ORD-100972,2025-08-28,CUST-1790,Online,East,Fulfilled,592.00
ORD-100430,2025-06-13,CUST-6271,Wholesale,North,Fulfilled,165.00
ORD-100375,2025-06-03,CUST-4233,Online,East,Fulfilled,567.00
ORD-101028,2025-09-06,CUST-5011,Wholesale,North,Fulfilled,809.00
ORD-101349,2025-10-27,CUST-3168,Wholesale,East,Fulfilled,1074.00
ORD-102593,2026-05-02,CUST-5863,Wholesale,South,Fulfilled,1304.00
ORD-101768,2025-12-15,CUST-1089,Online,South,Fulfilled,209.00
ORD-102796,2026-06-04,CUST-2713,Retail,North,Cancelled,490.00
ORD-100086,2025-04-15,CUST-8364,Retail,South,Fulfilled,1059.00
ORD-101550,2025-11-20,CUST-8027,Retail,South,Cancelled,625.00
ORD-101003,2025-09-01,CUST-3501,Retail,West,Refunded,815.00
ORD-102652,2026-05-12,CUST-8930,Retail,North,Cancelled,1629.00
ORD-101822,2025-12-21,CUST-9085,Wholesale,West,Fulfilled,1418.00
ORD-102917,2026-06-22,CUST-7737,Wholesale,North,Fulfilled,1103.00
ORD-102454,2026-04-08,CUST-3415,Online,South,Fulfilled,1231.00
ORD-101094,2025-09-17,CUST-3209,Retail,North,Fulfilled,851.00
ORD-101670,2025-12-04,CUST-3295,Wholesale,North,Fulfilled,919.00
ORD-101315,2025-10-22,CUST-1699,Retail,West,Fulfilled,576.00
ORD-100117,2025-04-20,CUST-2409,Wholesale,West,Cancelled,603.00
ORD-100289,2025-05-20,CUST-7285,Wholesale,North,Fulfilled,586.00
ORD-101761,2025-12-14,CUST-9795,Wholesale,East,Fulfilled,683.00
ORD-101926,2026-01-03,CUST-8514,Retail,West,Fulfilled,393.00
ORD-102042,2026-01-30,CUST-1460,Retail,West,Fulfilled,2191.00
ORD-102318,2026-03-17,CUST-3799,Online,West,Fulfilled,934.00
ORD-102368,2026-03-25,CUST-4956,Wholesale,East,Refunded,326.00
ORD-101922,2026-01-03,CUST-9716,Online,North,Fulfilled,306.00
ORD-100877,2025-08-16,CUST-8081,Wholesale,North,Cancelled,662.00
ORD-100832,2025-08-09,CUST-8897,Wholesale,,Fulfilled,356.00
ORD-101968,2026-01-13,CUST-7529,Online,West,Cancelled,1212.00
ORD-101365,2025-10-30,CUST-2950,Online,North,Fulfilled,595.00
ORD-101938,2026-01-06,CUST-9982,Retail,South,Cancelled,520.00
ORD-100681,2025-07-20,CUST-4546,Retail,South,Fulfilled,202.00
ORD-102850,2026-06-12,CUST-1309,Retail,East,Fulfilled,593.00
ORD-100946,2025-08-25,CUST-5938,Wholesale,North,Fulfilled,1021.00
ORD-101373,2025-10-31,CUST-2626,Online,West,Fulfilled,1066.00
ORD-100866,2025-08-14,CUST-2522,Retail,East,Fulfilled,699.00
ORD-100011,2025-04-02,CUST-8754,Online,West,Fulfilled,440.00
ORD-101066,2025-09-12,CUST-7437,Retail,South,Fulfilled,393.00
ORD-101680,2025-12-05,CUST-9795,Wholesale,South,Fulfilled,1472.00
ORD-100548,2025-07-02,CUST-9514,Retail,North,Cancelled,1132.00
ORD-101682,2025-12-05,CUST-5775,Wholesale,East,Fulfilled,512.00
ORD-102645,2026-05-11,CUST-2835,Retail,North,Fulfilled,808.00
ORD-100945,2025-08-24,CUST-2645,Retail,West,Fulfilled,862.00
ORD-100955,2025-08-26,CUST-6154,Wholesale,South,Fulfilled,595.00
ORD-100538,2025-06-30,CUST-8487,Online,South,Refunded,1542.00
ORD-102235,2026-03-04,,Online,East,Fulfilled,1332.00
ORD-101842,2025-12-23,CUST-2705,Wholesale,West,Fulfilled,993.00
ORD-100664,2025-07-18,CUST-4499,Online,North,Fulfilled,282.00
ORD-100129,2025-04-22,CUST-2753,Online,East,Fulfilled,605.00
ORD-102158,2026-02-19,CUST-6587,Wholesale,West,Cancelled,282.00
ORD-100531,2025-06-29,CUST-5404,Wholesale,South,Fulfilled,133.00
ORD-100550,2025-07-02,CUST-7606,Wholesale,South,Fulfilled,455.00
ORD-101174,2025-09-30,CUST-5004,Online,North,Fulfilled,1116.00
ORD-100277,2025-05-17,CUST-6110,Online,West,Fulfilled,1479.00
ORD-101870,2025-12-27,CUST-3002,Retail,South,Fulfilled,600.00
ORD-100547,2025-07-02,CUST-8150,Retail,North,Refunded,1321.00
ORD-102388,2026-03-29,CUST-4667,Wholesale,North,Fulfilled,283.00
ORD-100194,2025-05-03,CUST-2841,Online,West,Fulfilled,377.00
ORD-102857,2026-06-13,CUST-1212,Retail,East,Cancelled,776.00
ORD-102086,2026-02-07,CUST-9676,Online,West,Fulfilled,1981.00
ORD-101599,2025-11-25,CUST-8688,Online,West,Fulfilled,1489.00
ORD-101021,2025-09-04,CUST-4033,Wholesale,West,Fulfilled,623.00
ORD-102964,2026-06-29,CUST-4205,Online,West,Cancelled,1672.00
ORD-101276,2025-10-16,CUST-5473,Online,West,Cancelled,2168.00
ORD-100653,2025-07-16,CUST-9719,Online,West,Fulfilled,2238.00
ORD-101664,2025-12-03,CUST-2073,Online,South,Refunded,1001.00
ORD-100602,2025-07-09,CUST-1667,Online,East,Fulfilled,329.00
ORD-100008,2025-04-02,CUST-9165,Wholesale,North,Fulfilled,2059.00
ORD-102372,2026-03-26,CUST-3914,Online,South,Refunded,1159.00
ORD-100178,2025-04-30,CUST-6531,Online,West,Fulfilled,725.00
ORD-101888,2025-12-29,CUST-1634,Online,North,Fulfilled,1329.00
ORD-102102,2026-02-10,CUST-2205,Wholesale,South,Cancelled,967.00
ORD-101311,2025-10-22,CUST-5714,Online,North,Fulfilled,709.00
ORD-100980,2025-08-29,CUST-6006,Wholesale,East,Fulfilled,852.00
ORD-102668,2026-05-15,CUST-7113,Retail,North,Fulfilled,1650.00
ORD-100782,2025-08-03,CUST-2857,Online,North,Fulfilled,698.00
ORD-100979,2025-08-29,CUST-3605,Retail,South,Fulfilled,995.00
ORD-101406,2025-11-04,CUST-3235,Wholesale,South,Fulfilled,360.00
ORD-102475,2026-04-12,CUST-3742,Wholesale,North,Fulfilled,468.00
ORD-100800,2025-08-05,CUST-5692,Wholesale,South,Refunded,167.00
ORD-101527,2025-11-17,CUST-7837,Retail,West,Refunded,442.00
ORD-100257,2025-05-14,CUST-4878,Online,North,Fulfilled,897.00
ORD-100699,2025-07-23,CUST-2345,Wholesale,North,Refunded,1134.00
ORD-102204,2026-02-27,CUST-9191,Online,,Fulfilled,713.00
ORD-101784,2025-12-17,CUST-5164,Online,East,Fulfilled,2308.00
ORD-102644,2026-05-10,CUST-8504,Wholesale,West,Refunded,1023.00
ORD-102808,2026-06-06,CUST-6864,Retail,North,Refunded,267.00
ORD-100380,2025-06-04,CUST-3089,Retail,South,Fulfilled,1491.00
ORD-102213,2026-02-28,CUST-2295,Retail,West,Fulfilled,1194.00
ORD-102140,2026-02-16,CUST-4492,Wholesale,East,Refunded,864.00
ORD-101799,2025-12-19,CUST-8756,Retail,South,Refunded,935.00
ORD-101931,2026-01-04,CUST-2824,Wholesale,West,Fulfilled,770.00
ORD-100749,2025-07-29,CUST-8845,Retail,East,Refunded,1273.00
ORD-100965,2025-08-27,CUST-4647,Wholesale,West,Fulfilled,312.00
ORD-100189,2025-05-03,CUST-1392,Wholesale,North,Fulfilled,1490.00
ORD-102890,2026-06-18,CUST-9951,Retail,East,Cancelled,500.00
ORD-101813,2025-12-20,CUST-8003,Online,West,Refunded,548.00
ORD-101340,2025-10-26,CUST-2287,Wholesale,South,Fulfilled,1199.00
ORD-100741,2025-07-28,CUST-1407,Online,South,Fulfilled,516.00
ORD-100168,2025-04-28,CUST-8083,Online,West,Fulfilled,573.00
ORD-102840,2026-06-11,CUST-9129,Online,North,Refunded,1142.00
ORD-101457,2025-11-10,CUST-3766,Retail,North,Fulfilled,965.00
ORD-100183,2025-05-01,CUST-4709,Wholesale,West,Fulfilled,354.00
ORD-101230,2025-10-09,CUST-4765,Retail,South,Fulfilled,1051.00
ORD-102775,2026-05-31,CUST-4342,Retail,South,Fulfilled,247.00
ORD-102252,2026-03-07,CUST-4517,Wholesale,North,Fulfilled,919.00
ORD-102622,2026-05-07,CUST-7547,Wholesale,South,Fulfilled,834.00
ORD-100443,2025-06-15,CUST-5194,Retail,South,Fulfilled,1308.00
ORD-101525,2025-11-17,CUST-2155,Wholesale,East,Fulfilled,1179.00
ORD-100774,2025-08-02,CUST-9845,Online,North,Cancelled,469.00
ORD-100677,2025-07-20,CUST-4703,Retail,North,Cancelled,936.00
ORD-100879,2025-08-16,CUST-2859,Retail,South,Cancelled,491.00
ORD-101601,2025-11-26,CUST-8973,Online,South,Fulfilled,773.00
ORD-101306,2025-10-21,CUST-1155,Wholesale,South,Cancelled,112.00
ORD-101171,2025-09-29,CUST-7190,Wholesale,East,Fulfilled,1173.00
ORD-100783,2025-08-03,CUST-3242,Wholesale,North,Fulfilled,627.00
